household_id,tariff_type,acorn_code,area_group
MAC003514,Std,ACORN-H,Comfortable
MAC003515,Std,ACORN-H,Comfortable
MAC001088,Std,ACORN-H,Comfortable
MAC001093,Std,ACORN-H,Comfortable
MAC000685,Std,ACORN-H,Comfortable
MAC000682,Std,ACORN-H,Comfortable
MAC003527,Std,ACORN-H,Comfortable
MAC003529,Std,ACORN-H,Comfortable
MAC003532,Std,ACORN-H,Comfortable
MAC003540,Std,ACORN-H,Comfortable
MAC003091,Std,ACORN-H,Comfortable
MAC003551,Std,ACORN-H,Comfortable
MAC003561,Std,ACORN-H,Comfortable
MAC002354,Std,ACORN-H,Comfortable
MAC003567,Std,ACORN-H,Comfortable
MAC003570,Std,ACORN-H,Comfortable
MAC003573,Std,ACORN-H,Comfortable
MAC002323,Std,ACORN-H,Comfortable
MAC000638,Std,ACORN-H,Comfortable
MAC002312,Std,ACORN-H,Comfortable
MAC002309,Std,ACORN-H,Comfortable
MAC003583,Std,ACORN-H,Comfortable
MAC001076,Std,ACORN-H,Comfortable
MAC002409,Std,ACORN-H,Comfortable
MAC002411,Std,ACORN-H,Comfortable
MAC002420,Std,ACORN-H,Comfortable
MAC003432,Std,ACORN-H,Comfortable
MAC002591,Std,ACORN-H,Comfortable
MAC002561,Std,ACORN-H,Comfortable
MAC000736,Std,ACORN-H,Comfortable
MAC003438,Std,ACORN-H,Comfortable
MAC002544,Std,ACORN-H,Comfortable
MAC003450,Std,ACORN-H,Comfortable
MAC000723,Std,ACORN-H,Comfortable
MAC003453,Std,ACORN-H,Comfortable
MAC003456,Std,ACORN-H,Comfortable
MAC003457,Std,ACORN-H,Comfortable
MAC003585,Std,ACORN-H,Comfortable
MAC002526,Std,ACORN-H,Comfortable
MAC002493,Std,ACORN-H,Comfortable
MAC003464,Std,ACORN-H,Comfortable
MAC003469,Std,ACORN-H,Comfortable
MAC003473,Std,ACORN-H,Comfortable
MAC003477,Std,ACORN-H,Comfortable
MAC003488,Std,ACORN-H,Comfortable
MAC003490,Std,ACORN-H,Comfortable
MAC002437,Std,ACORN-H,Comfortable
MAC000382,Std,ACORN-H,Comfortable
MAC003493,Std,ACORN-H,Comfortable
MAC003495,Std,ACORN-H,Comfortable
MAC002515,Std,ACORN-H,Comfortable
MAC001120,Std,ACORN-H,Comfortable
MAC003591,Std,ACORN-H,Comfortable
MAC003595,Std,ACORN-H,Comfortable
MAC000578,Std,ACORN-H,Comfortable
MAC002123,Std,ACORN-H,Comfortable
MAC002115,Std,ACORN-H,Comfortable
MAC003678,Std,ACORN-H,Comfortable
MAC003685,Std,ACORN-H,Comfortable
MAC003690,Std,ACORN-H,Comfortable
MAC002095,Std,ACORN-H,Comfortable
MAC003696,Std,ACORN-H,Comfortable
MAC003697,Std,ACORN-H,Comfortable
MAC003699,Std,ACORN-H,Comfortable
MAC002081,Std,ACORN-H,Comfortable
MAC003670,Std,ACORN-H,Comfortable
MAC003701,Std,ACORN-H,Comfortable
MAC002080,Std,ACORN-H,Comfortable
MAC003712,Std,ACORN-H,Comfortable
MAC002062,Std,ACORN-H,Comfortable
MAC002051,Std,ACORN-H,Comfortable
MAC003715,Std,ACORN-H,Comfortable
MAC002049,Std,ACORN-H,Comfortable
MAC003720,Std,ACORN-H,Comfortable
MAC002048,Std,ACORN-H,Comfortable
MAC003732,Std,ACORN-H,Comfortable
MAC003743,Std,ACORN-H,Comfortable
MAC001220,Std,ACORN-H,Comfortable
MAC003702,Std,ACORN-H,Comfortable
MAC003426,Std,ACORN-H,Comfortable
MAC003659,Std,ACORN-H,Comfortable
MAC003655,Std,ACORN-H,Comfortable
MAC002279,Std,ACORN-H,Comfortable
MAC003599,Std,ACORN-H,Comfortable
MAC003602,Std,ACORN-H,Comfortable
MAC002263,Std,ACORN-H,Comfortable
MAC003610,Std,ACORN-H,Comfortable
MAC003611,Std,ACORN-H,Comfortable
MAC003614,Std,ACORN-H,Comfortable
MAC003615,Std,ACORN-H,Comfortable
MAC000614,Std,ACORN-H,Comfortable
MAC002256,Std,ACORN-H,Comfortable
MAC002252,Std,ACORN-H,Comfortable
MAC003658,Std,ACORN-H,Comfortable
MAC001150,Std,ACORN-H,Comfortable
MAC001151,Std,ACORN-H,Comfortable
MAC003625,Std,ACORN-H,Comfortable
MAC001155,Std,ACORN-H,Comfortable
MAC003633,Std,ACORN-H,Comfortable
MAC003635,Std,ACORN-H,Comfortable
MAC002198,Std,ACORN-H,Comfortable
MAC000589,Std,ACORN-H,Comfortable
MAC001171,Std,ACORN-H,Comfortable
MAC000588,Std,ACORN-H,Comfortable
MAC003650,Std,ACORN-H,Comfortable
MAC003653,Std,ACORN-H,Comfortable
MAC002239,Std,ACORN-H,Comfortable
MAC003750,Std,ACORN-H,Comfortable
MAC002592,Std,ACORN-H,Comfortable
MAC003417,Std,ACORN-H,Comfortable
MAC000907,Std,ACORN-H,Comfortable
MAC000908,Std,ACORN-H,Comfortable
MAC003216,Std,ACORN-H,Comfortable
MAC003219,Std,ACORN-H,Comfortable
MAC003222,Std,ACORN-H,Comfortable
MAC000272,Std,ACORN-H,Comfortable
MAC000914,Std,ACORN-H,Comfortable
MAC002962,Std,ACORN-H,Comfortable
MAC003236,Std,ACORN-H,Comfortable
MAC003237,Std,ACORN-H,Comfortable
MAC003240,Std,ACORN-H,Comfortable
MAC003241,Std,ACORN-H,Comfortable
MAC000927,Std,ACORN-H,Comfortable
MAC002923,Std,ACORN-H,Comfortable
MAC003250,Std,ACORN-H,Comfortable
MAC002912,Std,ACORN-H,Comfortable
MAC002908,Std,ACORN-H,Comfortable
MAC000809,Std,ACORN-H,Comfortable
MAC002889,Std,ACORN-H,Comfortable
MAC003261,Std,ACORN-H,Comfortable
MAC003264,Std,ACORN-H,Comfortable
MAC000955,Std,ACORN-H,Comfortable
MAC003271,Std,ACORN-H,Comfortable
MAC003210,Std,ACORN-H,Comfortable
MAC003208,Std,ACORN-H,Comfortable
MAC002999,Std,ACORN-H,Comfortable
MAC003206,Std,ACORN-H,Comfortable
MAC003095,Std,ACORN-H,Comfortable
MAC003081,Std,ACORN-H,Comfortable
MAC003077,Std,ACORN-H,Comfortable
MAC000375,Std,ACORN-H,Comfortable
MAC003119,Std,ACORN-H,Comfortable
MAC000844,Std,ACORN-H,Comfortable
MAC003128,Std,ACORN-H,Comfortable
MAC000862,Std,ACORN-H,Comfortable
MAC003133,Std,ACORN-H,Comfortable
MAC003142,Std,ACORN-H,Comfortable
MAC003051,Std,ACORN-H,Comfortable
MAC003279,Std,ACORN-H,Comfortable
MAC003154,Std,ACORN-H,Comfortable
MAC003171,Std,ACORN-H,Comfortable
MAC000882,Std,ACORN-H,Comfortable
MAC003183,Std,ACORN-H,Comfortable
MAC003188,Std,ACORN-H,Comfortable
MAC001444,Std,ACORN-H,Comfortable
MAC003190,Std,ACORN-H,Comfortable
MAC003012,Std,ACORN-H,Comfortable
MAC003195,Std,ACORN-H,Comfortable
MAC003002,Std,ACORN-H,Comfortable
MAC003000,Std,ACORN-H,Comfortable
MAC000899,Std,ACORN-H,Comfortable
MAC003041,Std,ACORN-H,Comfortable
MAC000294,Std,ACORN-H,Comfortable
MAC003284,Std,ACORN-H,Comfortable
MAC002849,Std,ACORN-H,Comfortable
MAC000773,Std,ACORN-H,Comfortable
MAC002721,Std,ACORN-H,Comfortable
MAC003352,Std,ACORN-H,Comfortable
MAC003354,Std,ACORN-H,Comfortable
MAC002704,Std,ACORN-H,Comfortable
MAC001009,Std,ACORN-H,Comfortable
MAC003375,Std,ACORN-H,Comfortable
MAC002688,Std,ACORN-H,Comfortable
MAC002669,Std,ACORN-H,Comfortable
MAC003382,Std,ACORN-H,Comfortable
MAC002658,Std,ACORN-H,Comfortable
MAC002749,Std,ACORN-H,Comfortable
MAC003389,Std,ACORN-H,Comfortable
MAC003395,Std,ACORN-H,Comfortable
MAC002654,Std,ACORN-H,Comfortable
MAC003404,Std,ACORN-H,Comfortable
MAC003405,Std,ACORN-H,Comfortable
MAC003406,Std,ACORN-H,Comfortable
MAC002631,Std,ACORN-H,Comfortable
MAC003408,Std,ACORN-H,Comfortable
MAC000381,Std,ACORN-H,Comfortable
MAC001044,Std,ACORN-H,Comfortable
MAC002612,Std,ACORN-H,Comfortable
MAC001045,Std,ACORN-H,Comfortable
MAC000239,Std,ACORN-H,Comfortable
MAC003421,Std,ACORN-H,Comfortable
MAC002763,Std,ACORN-H,Comfortable
MAC003330,Std,ACORN-H,Comfortable
MAC002844,Std,ACORN-H,Comfortable
MAC003292,Std,ACORN-H,Comfortable
MAC000800,Std,ACORN-H,Comfortable
MAC003293,Std,ACORN-H,Comfortable
MAC003294,Std,ACORN-H,Comfortable
MAC000966,Std,ACORN-H,Comfortable
MAC000254,Std,ACORN-H,Comfortable
MAC002828,Std,ACORN-H,Comfortable
MAC003306,Std,ACORN-H,Comfortable
MAC002822,Std,ACORN-H,Comfortable
MAC003314,Std,ACORN-H,Comfortable
MAC003340,Std,ACORN-H,Comfortable
MAC000995,Std,ACORN-H,Comfortable
MAC000251,Std,ACORN-H,Comfortable
MAC003320,Std,ACORN-H,Comfortable
MAC002788,Std,ACORN-H,Comfortable
MAC003322,Std,ACORN-H,Comfortable
MAC003323,Std,ACORN-H,Comfortable
MAC003324,Std,ACORN-H,Comfortable
MAC002780,Std,ACORN-H,Comfortable
MAC000784,Std,ACORN-H,Comfortable
MAC003327,Std,ACORN-H,Comfortable
MAC002776,Std,ACORN-H,Comfortable
MAC000998,Std,ACORN-H,Comfortable
MAC003318,Std,ACORN-H,Comfortable
MAC002020,Std,ACORN-H,Comfortable
MAC003085,Std,ACORN-H,Comfortable
MAC003917,Std,ACORN-H,Comfortable
MAC001749,Std,ACORN-H,Comfortable
MAC003815,Std,ACORN-H,Comfortable
MAC001288,Std,ACORN-H,Comfortable
MAC000533,Std,ACORN-H,Comfortable
MAC003801,Std,ACORN-H,Comfortable
MAC001719,Std,ACORN-H,Comfortable
MAC003925,Std,ACORN-H,Comfortable
MAC001317,Std,ACORN-H,Comfortable
MAC003784,Std,ACORN-H,Comfortable
MAC003926,Std,ACORN-H,Comfortable
MAC000340,Std,ACORN-H,Comfortable
MAC000341,Std,ACORN-H,Comfortable
MAC003806,Std,ACORN-H,Comfortable
MAC003930,Std,ACORN-H,Comfortable
MAC003867,Std,ACORN-H,Comfortable
MAC003839,Std,ACORN-H,Comfortable
MAC003842,Std,ACORN-H,Comfortable
MAC003855,Std,ACORN-H,Comfortable
MAC003896,Std,ACORN-H,Comfortable
MAC001261,Std,ACORN-H,Comfortable
MAC003795,Std,ACORN-H,Comfortable
MAC003873,Std,ACORN-H,Comfortable
MAC003875,Std,ACORN-H,Comfortable
MAC001302,Std,ACORN-H,Comfortable
MAC001306,Std,ACORN-H,Comfortable
MAC003878,Std,ACORN-H,Comfortable
MAC003794,Std,ACORN-H,Comfortable
MAC003879,Std,ACORN-H,Comfortable
MAC000394,Std,ACORN-H,Comfortable
MAC001295,Std,ACORN-H,Comfortable
MAC002004,Std,ACORN-H,Comfortable
MAC003859,Std,ACORN-H,Comfortable
MAC003882,Std,ACORN-H,Comfortable
MAC000547,Std,ACORN-H,Comfortable
MAC000498,Std,ACORN-H,Comfortable
MAC003857,Std,ACORN-H,Comfortable
MAC003888,Std,ACORN-H,Comfortable
MAC001356,Std,ACORN-H,Comfortable
MAC000452,Std,ACORN-H,Comfortable
MAC001679,Std,ACORN-H,Comfortable
MAC001357,Std,ACORN-H,Comfortable
MAC003833,Std,ACORN-H,Comfortable
MAC001233,Std,ACORN-H,Comfortable
MAC001507,Std,ACORN-H,Comfortable
MAC001497,Std,ACORN-H,Comfortable
MAC001494,Std,ACORN-H,Comfortable
MAC003812,Std,ACORN-H,Comfortable
MAC003759,Std,ACORN-H,Comfortable
MAC001891,Std,ACORN-H,Comfortable
MAC004048,Std,ACORN-H,Comfortable
MAC001462,Std,ACORN-H,Comfortable
MAC001453,Std,ACORN-H,Comfortable
MAC003832,Std,ACORN-H,Comfortable
MAC001991,Std,ACORN-H,Comfortable
MAC001996,Std,ACORN-H,Comfortable
MAC003754,Std,ACORN-H,Comfortable
MAC001229,Std,ACORN-H,Comfortable
MAC000405,Std,ACORN-H,Comfortable
MAC003959,Std,ACORN-H,Comfortable
MAC001975,Std,ACORN-H,Comfortable
MAC003834,Std,ACORN-H,Comfortable
MAC001408,Std,ACORN-H,Comfortable
MAC003969,Std,ACORN-H,Comfortable
MAC000554,Std,ACORN-H,Comfortable
MAC001859,Std,ACORN-H,Comfortable
MAC001618,Std,ACORN-H,Comfortable
MAC003986,Std,ACORN-H,Comfortable
MAC000446,Std,ACORN-H,Comfortable
MAC001525,Std,ACORN-H,Comfortable
MAC004002,Std,ACORN-H,Comfortable
MAC001591,Std,ACORN-H,Comfortable
MAC003768,Std,ACORN-H,Comfortable
MAC000360,Std,ACORN-H,Comfortable
MAC003809,Std,ACORN-H,Comfortable
MAC001399,Std,ACORN-H,Comfortable
MAC001272,Std,ACORN-H,Comfortable
MAC001240,Std,ACORN-H,Comfortable
MAC003866,Std,ACORN-H,Comfortable
MAC003430,ToU,ACORN-I,Comfortable
MAC003547,Std,ACORN-I,Comfortable
MAC005450,Std,ACORN-I,Comfortable
MAC001278,Std,ACORN-I,Comfortable
MAC003501,Std,ACORN-I,Comfortable
MAC003864,Std,ACORN-I,Comfortable
MAC001875,Std,ACORN-I,Comfortable
MAC001292,Std,ACORN-I,Comfortable
MAC003440,Std,ACORN-I,Comfortable
MAC003454,Std,ACORN-I,Comfortable
MAC000854,Std,ACORN-I,Comfortable
MAC001446,Std,ACORN-I,Comfortable
MAC003176,Std,ACORN-I,Comfortable
MAC003186,Std,ACORN-I,Comfortable
MAC004960,Std,ACORN-I,Comfortable
MAC000833,Std,ACORN-I,Comfortable
MAC000824,Std,ACORN-I,Comfortable
MAC000909,Std,ACORN-I,Comfortable
MAC003248,Std,ACORN-I,Comfortable
MAC001865,ToU,ACORN-I,Comfortable
MAC002796,Std,ACORN-I,Comfortable
MAC003915,ToU,ACORN-I,Comfortable
MAC002468,Std,ACORN-I,Comfortable
MAC001697,Std,ACORN-I,Comfortable
MAC002745,Std,ACORN-I,Comfortable
MAC003892,ToU,ACORN-I,Comfortable
MAC001740,Std,ACORN-I,Comfortable
MAC002714,Std,ACORN-I,Comfortable
MAC004754,Std,ACORN-I,Comfortable
MAC000492,Std,ACORN-I,Comfortable
MAC001538,ToU,ACORN-I,Comfortable
MAC002565,Std,ACORN-I,Comfortable
MAC003881,Std,ACORN-I,Comfortable
MAC000726,Std,ACORN-I,Comfortable
MAC002540,Std,ACORN-I,Comfortable
MAC003447,Std,ACORN-I,Comfortable
MAC003343,Std,ACORN-I,Comfortable
MAC003601,Std,ACORN-I,Comfortable
MAC003425,ToU,ACORN-I,Comfortable
MAC001259,Std,ACORN-I,Comfortable
MAC003803,Std,ACORN-I,Comfortable
MAC002197,Std,ACORN-I,Comfortable
MAC000406,ToU,ACORN-I,Comfortable
MAC001201,Std,ACORN-I,Comfortable
MAC004344,Std,ACORN-I,Comfortable
MAC003799,Std,ACORN-I,Comfortable
MAC005059,ToU,ACORN-I,Comfortable
MAC004397,Std,ACORN-I,Comfortable
MAC003774,Std,ACORN-I,Comfortable
MAC004401,Std,ACORN-I,Comfortable
MAC002235,Std,ACORN-I,Comfortable
MAC000885,Std,ACORN-J,Comfortable
MAC003245,ToU,ACORN-J,Comfortable
MAC004785,Std,ACORN-J,Comfortable
MAC000027,Std,ACORN-J,Comfortable
MAC003353,Std,ACORN-J,Comfortable
MAC000512,ToU,ACORN-J,Comfortable
MAC003356,Std,ACORN-J,Comfortable
MAC003361,Std,ACORN-J,Comfortable
MAC003367,Std,ACORN-J,Comfortable
MAC001900,Std,ACORN-J,Comfortable
MAC003025,Std,ACORN-J,Comfortable
MAC003858,Std,ACORN-J,Comfortable
MAC003751,Std,ACORN-J,Comfortable
MAC004980,Std,ACORN-J,Comfortable
MAC001688,ToU,ACORN-J,Comfortable
MAC004983,Std,ACORN-J,Comfortable
MAC005485,Std,ACORN-J,Comfortable
MAC003507,Std,ACORN-J,Comfortable
MAC000520,Std,ACORN-J,Comfortable
MAC000876,Std,ACORN-J,Comfortable
MAC005494,Std,ACORN-J,Comfortable
MAC003344,Std,ACORN-J,Comfortable
MAC002127,Std,ACORN-J,Comfortable
MAC003341,Std,ACORN-J,Comfortable
MAC001250,Std,ACORN-J,Comfortable
MAC003846,Std,ACORN-J,Comfortable
MAC004639,ToU,ACORN-J,Comfortable
MAC000108,Std,ACORN-J,Comfortable
MAC004596,Std,ACORN-J,Comfortable
MAC004506,ToU,ACORN-J,Comfortable
MAC000020,Std,ACORN-J,Comfortable
MAC000620,ToU,ACORN-J,Comfortable
MAC003791,Std,ACORN-J,Comfortable
MAC004314,Std,ACORN-J,Comfortable
MAC003180,ToU,ACORN-J,Comfortable
MAC003200,Std,ACORN-J,Comfortable
MAC002981,Std,ACORN-J,Comfortable
MAC003214,Std,ACORN-J,Comfortable
MAC005522,ToU,ACORN-J,Comfortable
MAC003213,Std,ACORN-J,Comfortable
MAC001172,Std,ACORN-J,Comfortable
MAC001531,Std,ACORN-J,Comfortable
MAC002624,Std,ACORN-J,Comfortable
MAC001915,Std,ACORN-J,Comfortable
MAC002610,Std,ACORN-J,Comfortable
MAC001559,ToU,ACORN-J,Comfortable
MAC004689,ToU,ACORN-J,Comfortable
MAC003371,Std,ACORN-J,Comfortable
MAC003666,ToU,ACORN-J,Comfortable
MAC003446,Std,ACORN-J,Comfortable
MAC003238,ToU,ACORN-J,Comfortable
MAC004149,ToU,ACORN-J,Comfortable
MAC005495,ToU,ACORN-J,Comfortable
MAC003788,ToU,ACORN-J,Comfortable
MAC003202,ToU,ACORN-J,Comfortable
MAC003877,Std,ACORN-J,Comfortable
MAC001820,Std,ACORN-J,Comfortable
MAC000584,ToU,ACORN-J,Comfortable
MAC003721,Std,ACORN-J,Comfortable
MAC003151,ToU,ACORN-J,Comfortable
MAC002732,ToU,ACORN-J,Comfortable
MAC003383,Std,ACORN-J,Comfortable
MAC001568,Std,ACORN-J,Comfortable
MAC003661,ToU,ACORN-J,Comfortable
MAC002868,ToU,ACORN-J,Comfortable
MAC001263,Std,ACORN-J,Comfortable
MAC001605,Std,ACORN-J,Comfortable
MAC003410,Std,ACORN-J,Comfortable
MAC003329,Std,ACORN-J,Comfortable
MAC000807,Std,ACORN-J,Comfortable
MAC005061,Std,ACORN-J,Comfortable
MAC000793,Std,ACORN-J,Comfortable
MAC005247,Std,ACORN-J,Comfortable
MAC000987,Std,ACORN-J,Comfortable
MAC004897,Std,ACORN-J,Comfortable
MAC003739,Std,ACORN-J,Comfortable
MAC000071,ToU,ACORN-J,Comfortable
MAC004120,Std,ACORN-J,Comfortable
MAC003568,Std,ACORN-J,Comfortable
MAC005051,Std,ACORN-J,Comfortable
MAC003973,ToU,ACORN-J,Comfortable
MAC003309,Std,ACORN-J,Comfortable
MAC001634,Std,ACORN-J,Comfortable
MAC000805,ToU,ACORN-J,Comfortable
MAC002303,Std,ACORN-J,Comfortable
MAC003269,ToU,ACORN-J,Comfortable
MAC003337,ToU,ACORN-J,Comfortable
MAC000970,Std,ACORN-J,Comfortable
MAC003582,Std,ACORN-J,Comfortable
MAC004058,Std,ACORN-J,Comfortable
MAC001369,ToU,ACORN-J,Comfortable
MAC002842,Std,ACORN-J,Comfortable
MAC001814,ToU,ACORN-J,Comfortable
MAC003053,Std,ACORN-J,Comfortable
MAC001846,Std,ACORN-J,Comfortable
MAC000846,Std,ACORN-J,Comfortable
MAC004903,Std,ACORN-J,Comfortable
MAC000083,Std,ACORN-J,Comfortable
MAC003285,ToU,ACORN-J,Comfortable
MAC000668,Std,ACORN-J,Comfortable
MAC005216,Std,ACORN-J,Comfortable
MAC004902,Std,ACORN-J,Comfortable
MAC005534,Std,ACORN-J,Comfortable
MAC003778,Std,ACORN-J,Comfortable
MAC002284,Std,ACORN-J,Comfortable
MAC004244,Std,ACORN-J,Comfortable
MAC003802,Std,ACORN-J,Comfortable
MAC003461,ToU,ACORN-J,Comfortable
MAC002273,Std,ACORN-J,Comfortable
MAC005559,Std,ACORN-J,Comfortable
MAC004901,Std,ACORN-J,Comfortable
MAC001246,ToU,ACORN-J,Comfortable
MAC002883,Std,ACORN-K,Adversity
MAC002657,Std,ACORN-K,Adversity
MAC001195,Std,ACORN-K,Adversity
MAC000802,Std,ACORN-K,Adversity
MAC002655,Std,ACORN-K,Adversity
MAC004742,Std,ACORN-K,Adversity
MAC003165,ToU,ACORN-K,Adversity
MAC004878,Std,ACORN-K,Adversity
MAC002843,Std,ACORN-K,Adversity
MAC002111,ToU,ACORN-K,Adversity
MAC000912,Std,ACORN-K,Adversity
MAC002637,Std,ACORN-K,Adversity
MAC000258,Std,ACORN-K,Adversity
MAC004729,Std,ACORN-K,Adversity
MAC004186,Std,ACORN-K,Adversity
MAC001578,Std,ACORN-K,Adversity
MAC004131,Std,ACORN-K,Adversity
MAC001929,Std,ACORN-K,Adversity
MAC004724,Std,ACORN-K,Adversity
MAC000255,Std,ACORN-K,Adversity
MAC000806,Std,ACORN-K,Adversity
MAC001774,Std,ACORN-K,Adversity
MAC002484,ToU,ACORN-K,Adversity
MAC005119,Std,ACORN-K,Adversity
MAC002892,Std,ACORN-K,Adversity
MAC000267,Std,ACORN-K,Adversity
MAC003990,Std,ACORN-K,Adversity
MAC001746,Std,ACORN-K,Adversity
MAC000574,Std,ACORN-K,Adversity
MAC004831,Std,ACORN-K,Adversity
MAC004787,Std,ACORN-K,Adversity
MAC000925,Std,ACORN-K,Adversity
MAC002782,Std,ACORN-K,Adversity
MAC001005,Std,ACORN-K,Adversity
MAC004792,Std,ACORN-K,Adversity
MAC000552,Std,ACORN-K,Adversity
MAC000687,ToU,ACORN-K,Adversity
MAC002085,Std,ACORN-K,Adversity
MAC005168,Std,ACORN-K,Adversity
MAC001770,ToU,ACORN-K,Adversity
MAC001681,Std,ACORN-K,Adversity
MAC000202,Std,ACORN-K,Adversity
MAC001338,Std,ACORN-K,Adversity
MAC001927,Std,ACORN-K,Adversity
MAC001923,Std,ACORN-K,Adversity
MAC000130,Std,ACORN-K,Adversity
MAC005449,ToU,ACORN-K,Adversity
MAC000440,Std,ACORN-K,Adversity
MAC001967,Std,ACORN-K,Adversity
MAC001581,Std,ACORN-K,Adversity
MAC000811,Std,ACORN-K,Adversity
MAC004853,Std,ACORN-K,Adversity
MAC002664,Std,ACORN-K,Adversity
MAC001178,Std,ACORN-K,Adversity
MAC000343,Std,ACORN-K,Adversity
MAC002961,Std,ACORN-K,Adversity
MAC000751,ToU,ACORN-K,Adversity
MAC004763,Std,ACORN-K,Adversity
MAC001666,Std,ACORN-K,Adversity
MAC002952,Std,ACORN-K,Adversity
MAC004172,Std,ACORN-K,Adversity
MAC004772,Std,ACORN-K,Adversity
MAC001397,Std,ACORN-K,Adversity
MAC000081,Std,ACORN-K,Adversity
MAC000761,Std,ACORN-K,Adversity
MAC004141,Std,ACORN-K,Adversity
MAC002742,Std,ACORN-K,Adversity
MAC000734,Std,ACORN-K,Adversity
MAC000532,Std,ACORN-K,Adversity
MAC005530,Std,ACORN-K,Adversity
MAC003048,Std,ACORN-K,Adversity
MAC003149,Std,ACORN-K,Adversity
MAC004240,Std,ACORN-K,Adversity
MAC000566,Std,ACORN-K,Adversity
MAC005518,Std,ACORN-K,Adversity
MAC000195,ToU,ACORN-K,Adversity
MAC005512,Std,ACORN-K,Adversity
MAC003162,Std,ACORN-K,Adversity
MAC001309,Std,ACORN-K,Adversity
MAC004241,Std,ACORN-K,Adversity
MAC000872,Std,ACORN-K,Adversity
MAC000013,Std,ACORN-K,Adversity
MAC002848,ToU,ACORN-K,Adversity
MAC001336,ToU,ACORN-K,Adversity
MAC000016,Std,ACORN-K,Adversity
MAC000401,ToU,ACORN-K,Adversity
MAC000623,Std,ACORN-K,Adversity
MAC000881,Std,ACORN-K,Adversity
MAC005484,Std,ACORN-K,Adversity
MAC001486,Std,ACORN-K,Adversity
MAC005476,Std,ACORN-K,Adversity
MAC001085,Std,ACORN-K,Adversity
MAC002295,Std,ACORN-K,Adversity
MAC001286,Std,ACORN-K,Adversity
MAC002373,Std,ACORN-K,Adversity
MAC004464,Std,ACORN-K,Adversity
MAC003076,Std,ACORN-K,Adversity
MAC002291,ToU,ACORN-K,Adversity
MAC002262,Std,ACORN-K,Adversity
MAC003074,Std,ACORN-K,Adversity
MAC003841,Std,ACORN-K,Adversity
MAC004077,Std,ACORN-K,Adversity
MAC002316,Std,ACORN-K,Adversity
MAC004250,Std,ACORN-K,Adversity
MAC000867,Std,ACORN-K,Adversity
MAC003144,Std,ACORN-K,Adversity
MAC000281,Std,ACORN-K,Adversity
MAC000842,Std,ACORN-K,Adversity
MAC001104,Std,ACORN-K,Adversity
MAC000660,Std,ACORN-K,Adversity
MAC001868,Std,ACORN-K,Adversity
MAC004546,Std,ACORN-K,Adversity
MAC004508,Std,ACORN-K,Adversity
MAC002368,Std,ACORN-K,Adversity
MAC000664,Std,ACORN-K,Adversity
MAC002371,Std,ACORN-K,Adversity
MAC001467,Std,ACORN-K,Adversity
MAC005016,Std,ACORN-K,Adversity
MAC000055,Std,ACORN-K,Adversity
MAC004603,Std,ACORN-K,Adversity
MAC002232,ToU,ACORN-K,Adversity
MAC001415,Std,ACORN-K,Adversity
MAC002412,Std,ACORN-K,Adversity
MAC001225,Std,ACORN-K,Adversity
MAC001054,Std,ACORN-K,Adversity
MAC001505,ToU,ACORN-K,Adversity
MAC000230,Std,ACORN-K,Adversity
MAC000621,Std,ACORN-K,Adversity
MAC000123,Std,ACORN-K,Adversity
MAC004719,ToU,ACORN-K,Adversity
MAC001888,Std,ACORN-K,Adversity
MAC000852,Std,ACORN-K,Adversity
MAC001799,Std,ACORN-K,Adversity
MAC004692,Std,ACORN-K,Adversity
MAC003764,Std,ACORN-K,Adversity
MAC000019,Std,ACORN-K,Adversity
MAC004696,Std,ACORN-K,Adversity
MAC000832,Std,ACORN-K,Adversity
MAC002996,Std,ACORN-K,Adversity
MAC000827,Std,ACORN-K,Adversity
MAC000290,ToU,ACORN-K,Adversity
MAC000858,Std,ACORN-K,Adversity
MAC005549,ToU,ACORN-K,Adversity
MAC002524,Std,ACORN-K,Adversity
MAC001065,Std,ACORN-K,Adversity
MAC000601,Std,ACORN-K,Adversity
MAC004631,Std,ACORN-K,Adversity
MAC002440,Std,ACORN-K,Adversity
MAC000720,Std,ACORN-K,Adversity
MAC001126,Std,ACORN-K,Adversity
MAC001493,Std,ACORN-K,Adversity
MAC003861,Std,ACORN-K,Adversity
MAC000924,ToU,ACORN-K,Adversity
MAC002861,ToU,ACORN-K,Adversity
MAC002467,Std,ACORN-K,Adversity
MAC001986,Std,ACORN-K,Adversity
MAC003015,Std,ACORN-K,Adversity
MAC001068,Std,ACORN-K,Adversity
MAC000537,ToU,ACORN-K,Adversity
MAC001063,Std,ACORN-K,Adversity
MAC002194,Std,ACORN-K,Adversity
MAC000582,ToU,ACORN-K,Adversity
MAC001061,Std,ACORN-K,Adversity
MAC000898,ToU,ACORN-K,Adversity
MAC000515,Std,ACORN-K,Adversity
MAC000953,Std,ACORN-L,Adversity
MAC002013,ToU,ACORN-L,Adversity
MAC005193,Std,ACORN-L,Adversity
MAC000801,ToU,ACORN-L,Adversity
MAC002041,Std,ACORN-L,Adversity
MAC000068,Std,ACORN-L,Adversity
MAC003079,Std,ACORN-L,Adversity
MAC002346,ToU,ACORN-L,Adversity
MAC002038,Std,ACORN-L,Adversity
MAC001057,ToU,ACORN-L,Adversity
MAC000865,Std,ACORN-L,Adversity
MAC003019,ToU,ACORN-L,Adversity
MAC003049,ToU,ACORN-L,Adversity
